RA,Dec,z_helio,z_err,M*,M*_err,mass_bin,Probability
50.193903000000006,22.5804154,0.090703003,0.0359931999999999,10000000000.0,0.9,3.0,4.780434491432291e-05
50.1598691,22.6822681,0.098802,0.0362605,3000000000.0,0.3,3.0,5.7228581392301396e-05
49.9512784,22.9128427,0.057836,0.0349086,4000000000.0,0.6,3.0,5.482280119476374e-05
49.7269884,23.1113972,0.087131001,0.0358753,8000000000.0,0.7,3.0,4.941015314465005e-05
49.7511854,23.1163759,0.090415001,0.0359837,5000000000.0,0.4,3.0,5.3012305173910116e-05
49.9504575,23.0168558,0.087085001,0.0358738,3000000000.0,0.3,3.0,5.7228581392301396e-05
50.3270979,22.9498897,0.016486,0.033544,100000000.0,0.03,1.0,5.155795881974278e-05
50.3548247,22.8750944,0.080670998,0.0356620999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
50.3622831,23.080257100000004,0.09307,0.0360713,30000000000.0,2.0,4.0,4.080156200022499e-05
50.3463166,23.0656641,0.079594001,0.0356265999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
50.400983200000006,22.9857239,0.0938899959999999,0.0360984,20000000000.0,2.0,4.0,4.322172736416762e-05
51.0041723,23.1737061,0.088249996,0.0359122,30000000000.0,2.0,4.0,4.080156200022499e-05
50.8512484,23.0099033,0.028494,0.0339403,3000000000.0,0.8,3.0,5.7228581392301396e-05
50.7629998,23.0995619,0.038511001,0.0342709,4000000000.0,0.7,3.0,5.482280119476374e-05
50.8498625,22.8797402,0.0748820009999999,0.0354711,10000000000.0,1.0,3.0,4.780434491432291e-05
50.7324044,22.8991606,0.0697209979999999,0.0353008,5000000000.0,0.6,3.0,5.3012305173910116e-05
50.7920742,22.8755062,0.0797550009999999,0.0356319,5000000000.0,0.5,3.0,5.3012305173910116e-05
50.7513081,22.9779617,0.034194998,0.0341283999999999,400000000.0,0.07,2.0,6.111263209577013e-05
51.1768509,23.0580154,0.0731640009999999,0.0354144,20000000000.0,2.0,4.0,4.322172736416762e-05
51.0732834,22.9899369,0.076393001,0.035521,20000000000.0,2.0,4.0,4.322172736416762e-05
51.1649676,23.0783465,0.085766003,0.0358303,10000000000.0,1.0,3.0,4.780434491432291e-05
51.0157942,22.9606307,0.071516998,0.0353601,20000000000.0,2.0,4.0,4.322172736416762e-05
51.291577,22.991712600000003,0.077256002,0.0355494,20000000000.0,2.0,4.0,4.322172736416762e-05
51.1372666,22.9651909,0.086939,0.035869,7000000000.0,0.6,3.0,5.040315499127116e-05
51.0734598,23.0703068,0.095879003,0.036164,11000000000.0,0.9,4.0,4.7138529185448596e-05
51.021913700000006,23.0802341,0.084357001,0.0357838,7000000000.0,0.7,3.0,5.040315499127116e-05
51.2906112,23.153197,0.0909389999999999,0.036001,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.1454463,22.8743161,0.080357,0.0356518,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.0496588,23.4099992,0.0725670009999999,0.0353946999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
51.04683729999999,23.3194385,0.065987997,0.0351776,10000000000.0,1.0,3.0,4.780434491432291e-05
51.0344765,23.2987514,0.089252003,0.0359453,20000000000.0,1.0,4.0,4.322172736416762e-05
51.1383025,23.4458812,0.089968003,0.0359689,10000000000.0,1.0,3.0,4.780434491432291e-05
51.1008884,23.206051,0.092744,0.0360606,10000000000.0,1.0,3.0,4.780434491432291e-05
51.1707364,23.1904651,0.074626997,0.0354626999999999,9000000000.0,0.9,3.0,4.855426858587597e-05
51.2952004,23.4295724,0.068848997,0.035272,7000000000.0,0.8,3.0,5.040315499127116e-05
51.0721854,23.4452569,0.098843001,0.0362618,4000000000.0,0.4,3.0,5.482280119476374e-05
51.1342332,23.4100122,0.0952090019999999,0.0361419,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.1683859,23.2789112,0.039643001,0.0343082,500000000.0,0.08,2.0,6.250221106380007e-05
50.8288217,23.3865373,0.080652997,0.0356615,10000000000.0,1.0,3.0,4.780434491432291e-05
50.9164925,23.3156787,0.070757002,0.035335,6000000000.0,0.7,3.0,5.157963282666464e-05
50.7943925,23.3818091,0.095439002,0.0361495,7000000000.0,0.6,3.0,5.040315499127116e-05
50.9483381,23.197424,0.0727029959999999,0.0353992,4000000000.0,0.5,3.0,5.482280119476374e-05
50.6612803,23.4212217,0.077175997,0.0355468,10000000000.0,1.0,3.0,4.780434491432291e-05
50.530144,23.356383800000003,0.075255997,0.0354834,9000000000.0,0.9,3.0,4.855426858587597e-05
50.5824845,23.3346616,0.095388003,0.0361478,20000000000.0,1.0,4.0,4.322172736416762e-05
50.5149084,23.3767115,0.090691,0.0359928,3000000000.0,0.3,3.0,5.7228581392301396e-05
50.0907156,23.4720934,0.036943998,0.0342192,1000000000.0,0.2,2.0,6.440014579178909e-05
49.890632,23.3806005,0.074453004,0.0354569,10000000000.0,1.0,3.0,4.780434491432291e-05
49.6853936,23.2087158,0.077478997,0.0355568,20000000000.0,2.0,4.0,4.322172736416762e-05
49.792348100000005,23.2741954,0.061193999,0.0350194,4000000000.0,0.5,3.0,5.482280119476374e-05
49.9271956,23.3827293,0.050225999,0.0346575,10000000000.0,1.0,3.0,4.780434491432291e-05
49.7742068,23.3439881,0.071860999,0.0353714,5000000000.0,0.5,3.0,5.3012305173910116e-05
49.7513781,23.2142742,0.089759998,0.0359621,6000000000.0,0.6,3.0,5.157963282666464e-05
51.304215,18.606736,0.063649997,0.0351004,5000000000.0,0.5,3.0,5.3012305173910116e-05
51.3609776,18.7175013,0.040784001,0.0343459,4000000000.0,0.8,3.0,5.482280119476374e-05
51.3078518,18.7107473,0.047274999,0.0345601,4000000000.0,0.6,3.0,5.482280119476374e-05
51.2781831,18.6970257,0.068328001,0.0352548,5000000000.0,0.5,3.0,5.3012305173910116e-05
51.5231682,18.8372043,0.075612001,0.0354952,4000000000.0,0.4,3.0,5.482280119476374e-05
51.3989444,18.6433089,0.083736002,0.0357633,9000000000.0,0.8,3.0,4.855426858587597e-05
51.446344,18.875411,0.047768001,0.0345763,1000000000.0,0.2,2.0,6.440014579178909e-05
51.3398281,18.8184697,0.066398002,0.0351911,2000000000.0,0.3,3.0,6.0603813519280345e-05
51.1842655,18.7998919,0.039634999,0.034308,1000000000.0,0.2,2.0,6.440014579178909e-05
51.115655,18.7851999,0.078873999,0.0356028,10000000000.0,1.0,3.0,4.780434491432291e-05
51.2619184,26.6880117,0.0995540019999999,0.0362853,8000000000.0,0.7,3.0,4.941015314465005e-05
50.9195916,26.7672838,0.077624001,0.0355616,4000000000.0,0.4,3.0,5.482280119476374e-05
51.090582,26.581821,0.090011999,0.0359704,5000000000.0,0.4,3.0,5.3012305173910116e-05
50.9995566,26.8076286,0.086326003,0.0358488,30000000000.0,3.0,4.0,4.080156200022499e-05
51.268112,27.153730600000003,0.073403001,0.0354223,5000000000.0,0.6,3.0,5.3012305173910116e-05
51.5233034,27.2185958,0.098018996,0.0362346,4000000000.0,0.3,3.0,5.482280119476374e-05
51.3008867,26.660294,0.096274003,0.036177,20000000000.0,2.0,4.0,4.322172736416762e-05
51.2752901,26.5595663,0.093980998,0.0361014,20000000000.0,2.0,4.0,4.322172736416762e-05
51.3072857,26.7045257,0.094166003,0.0361075,40000000000.0,3.0,4.0,3.9189834982676744e-05
51.2770602,26.6226152,0.076196998,0.0355145,4000000000.0,0.4,3.0,5.482280119476374e-05
51.3310673,26.5156949,0.040892001,0.0343494,1000000000.0,0.2,2.0,6.440014579178909e-05
51.230805,26.7199966,0.0872590019999999,0.0358795,8000000000.0,0.7,3.0,4.941015314465005e-05
51.1712278,26.763673200000003,0.034409001,0.0341355,5000000000.0,0.9,3.0,5.3012305173910116e-05
50.9418815,26.6089384,0.064999998,0.0351449999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
50.9634363,26.7005273,0.050483,0.0346659,10000000000.0,1.0,3.0,4.780434491432291e-05
50.9954311,26.574732,0.075199001,0.0354815999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
50.9702678,26.688919899999995,0.090163,0.0359754,20000000000.0,1.0,4.0,4.322172736416762e-05
51.0634045,26.5048359,0.019718001,0.0336506999999999,1000000000.0,0.2,2.0,6.440014579178909e-05
51.051776,26.7173021,0.069126002,0.0352812,7000000000.0,0.8,3.0,5.040315499127116e-05
51.0306593,26.7018652,0.070079997,0.0353126,7000000000.0,0.8,3.0,5.040315499127116e-05
51.1240477,26.5191692,0.076481,0.0355239,7000000000.0,0.7,3.0,5.040315499127116e-05
51.1831541,26.7798581,0.088913999,0.0359342,7000000000.0,0.7,3.0,5.040315499127116e-05
51.227273,26.7141909,0.089890003,0.0359663999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
50.8239742,26.6527607,0.060635,0.035001,10000000000.0,2.0,3.0,4.780434491432291e-05
50.8375495,26.5243743,0.037108999,0.0342246,5000000000.0,0.9,3.0,5.3012305173910116e-05
50.6797149,26.6658019,0.053059999,0.034751,10000000000.0,1.0,3.0,4.780434491432291e-05
50.7601355,26.709174800000003,0.091821998,0.0360300999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
50.6959563,26.6542945,0.055587001,0.0348344,10000000000.0,1.0,3.0,4.780434491432291e-05
50.5964855,26.7178475,0.0574980009999999,0.0348974,3000000000.0,0.4,3.0,5.7228581392301396e-05
50.6610561,26.6596014,0.075937003,0.0355059,2000000000.0,0.2,3.0,6.0603813519280345e-05
50.5765613,26.5498364,0.0842929999999999,0.0357816999999999,2000000000.0,0.2,3.0,6.0603813519280345e-05
50.3474213,26.5608518,0.093888998,0.0360983,20000000000.0,1.0,4.0,4.322172736416762e-05
50.2732654,26.532194399999995,0.066298001,0.0351878,8000000000.0,0.9,3.0,4.941015314465005e-05
50.4383883,26.7235976,0.073981002,0.0354414,5000000000.0,0.5,3.0,5.3012305173910116e-05
50.4379156,26.6491321,0.091844,0.0360309,7000000000.0,0.6,3.0,5.040315499127116e-05
50.3534329,26.6629244,0.040989999,0.0343527,1000000000.0,0.1,2.0,6.440014579178909e-05
50.1947828,26.5162596,0.087387003,0.0358838,2000000000.0,0.2,3.0,6.0603813519280345e-05
50.4228572,26.5888885,0.0892169999999999,0.0359441999999999,10000000000.0,0.9,3.0,4.780434491432291e-05
50.4693414,26.6891211,0.090674996,0.0359923,2000000000.0,0.2,3.0,6.0603813519280345e-05
50.7493845,26.8128451,0.098479003,0.0362498,30000000000.0,2.0,4.0,4.080156200022499e-05
50.662220700000006,26.821808,0.071408004,0.0353565,10000000000.0,1.0,3.0,4.780434491432291e-05
50.7066051,26.8077345,0.0975010019999999,0.0362175,20000000000.0,1.0,4.0,4.322172736416762e-05
50.6514047,27.0087595,0.067304999,0.0352211,5000000000.0,0.5,3.0,5.3012305173910116e-05
50.8498787,27.0878579,0.07835,0.0355856,6000000000.0,0.6,3.0,5.157963282666464e-05
50.6149651,26.823997,0.085216999,0.0358121999999999,5000000000.0,0.5,3.0,5.3012305173910116e-05
50.656370200000005,27.0295761,0.083504997,0.0357556999999999,4000000000.0,0.4,3.0,5.482280119476374e-05
50.6747433,27.096379100000004,0.043905001,0.0344489,1000000000.0,0.2,2.0,6.440014579178909e-05
51.450548,26.8281936,0.057884999,0.0349101999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
51.4994519,26.9410847,0.092822,0.0360630999999999,30000000000.0,2.0,4.0,4.080156200022499e-05
51.2566053,26.988867600000003,0.043543,0.0344369,3000000000.0,0.6,3.0,5.7228581392301396e-05
51.4877795,26.8656721,0.0311089999999999,0.0340266,3000000000.0,0.7,3.0,5.7228581392301396e-05
51.25452979999999,26.8046798,0.098389998,0.0362469,6000000000.0,0.5,3.0,5.157963282666464e-05
51.5071091,27.049955,0.099598996,0.0362868,7000000000.0,0.6,3.0,5.040315499127116e-05
51.4398393,27.043945500000003,0.094457999,0.0361171,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.4347342,27.2469126,0.0420200009999999,0.0343867,3000000000.0,0.5,3.0,5.7228581392301396e-05
51.478986,27.210374100000003,0.0934789999999999,0.0360848,8000000000.0,0.7,3.0,4.941015314465005e-05
51.4439751,27.1850533,0.0998189969999999,0.036294,5000000000.0,0.4,3.0,5.3012305173910116e-05
51.43017639999999,27.2761319,0.094862998,0.0361305,4000000000.0,0.3,3.0,5.482280119476374e-05
51.4838319,27.3391664,0.046534002,0.0345356,6000000000.0,0.9,3.0,5.157963282666464e-05
51.0572857,27.1838359,0.090152003,0.035975,10000000000.0,1.0,3.0,4.780434491432291e-05
51.1713779,27.1389874,0.078281999,0.0355833,7000000000.0,0.7,3.0,5.040315499127116e-05
51.2244375,27.1626407,0.073923998,0.0354395,5000000000.0,0.5,3.0,5.3012305173910116e-05
51.2101374,27.1165579,0.055001002,0.034815,2000000000.0,0.3,3.0,6.0603813519280345e-05
50.8902018,27.1214066,0.081637003,0.035694,8000000000.0,0.8,3.0,4.941015314465005e-05
50.805846200000005,27.1404587,0.077437997,0.0355555,4000000000.0,0.4,3.0,5.482280119476374e-05
51.827200700000006,23.6121677,0.059101999,0.0349504,4000000000.0,0.5,3.0,5.482280119476374e-05
51.8250232,23.6092719,0.0612309979999999,0.0350206,1000000000.0,0.2,2.0,6.440014579178909e-05
51.1831181,23.671175100000003,0.083311997,0.0357493,7000000000.0,0.7,3.0,5.040315499127116e-05
51.98873629999999,24.1763141,0.064590998,0.0351315,10000000000.0,1.0,3.0,4.780434491432291e-05
51.5211227,24.0939764,0.016541,0.0335459,100000000.0,0.04,1.0,5.155795881974278e-05
51.3076216,24.3150453,0.080709003,0.0356634,4000000000.0,0.4,3.0,5.482280119476374e-05
51.0127543,24.6360363,0.047481,0.0345669,10000000000.0,1.0,3.0,4.780434491432291e-05
51.7769836,24.9168885,0.055712,0.0348385,10000000000.0,1.0,3.0,4.780434491432291e-05
51.7608223,24.7748555,0.088716999,0.0359277,7000000000.0,0.6,3.0,5.040315499127116e-05
51.1592478,24.9518666,0.015991,0.0335277,100000000.0,0.03,1.0,5.155795881974278e-05
50.764605200000005,24.9364452,0.055413,0.0348286,3000000000.0,0.4,3.0,5.7228581392301396e-05
51.7234866,23.7221334,0.097630002,0.0362218,30000000000.0,3.0,4.0,4.080156200022499e-05
52.0163189,23.5354584,0.065663002,0.0351669,10000000000.0,1.0,3.0,4.780434491432291e-05
51.8033334,23.6688602,0.045720998,0.0345088,2000000000.0,0.3,3.0,6.0603813519280345e-05
51.9912568,23.6222793,0.066358,0.0351898,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.7076082,23.564791,0.039043002,0.0342884,1000000000.0,0.1,2.0,6.440014579178909e-05
51.8388387,23.4837289,0.079893999,0.0356365,3000000000.0,0.3,3.0,5.7228581392301396e-05
51.7591949,23.5455755,0.071175002,0.0353488,10000000000.0,1.0,3.0,4.780434491432291e-05
51.5795265,23.5742383,0.066863999,0.0352065,10000000000.0,2.0,3.0,4.780434491432291e-05
51.5687448,23.7452668,0.091995999,0.0360359,30000000000.0,2.0,4.0,4.080156200022499e-05
51.544396,23.6375249,0.03813,0.0342583,4000000000.0,0.7,3.0,5.482280119476374e-05
51.4903499,23.522208,0.040247001,0.0343281999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
51.4099624,23.5826674,0.081405997,0.0356864,9000000000.0,0.9,3.0,4.855426858587597e-05
51.3947465,23.483969100000003,0.061124999,0.0350171,4000000000.0,0.5,3.0,5.482280119476374e-05
51.5511375,23.5921403,0.089877002,0.0359659,8000000000.0,0.8,3.0,4.941015314465005e-05
51.56995379999999,23.5599955,0.093336001,0.0360801,7000000000.0,0.6,3.0,5.040315499127116e-05
51.5252073,23.6838832,0.087701,0.0358941,10000000000.0,1.0,3.0,4.780434491432291e-05
51.5032424,23.6483273,0.097230002,0.0362086,10000000000.0,1.0,3.0,4.780434491432291e-05
51.540935,23.6756665,0.099450998,0.0362819,20000000000.0,2.0,4.0,4.322172736416762e-05
51.46057570000001,23.5858292,0.049109001,0.0346205999999999,2000000000.0,0.3,3.0,6.0603813519280345e-05
51.671524600000005,23.5181093,0.0902310009999999,0.0359776,3000000000.0,0.3,3.0,5.7228581392301396e-05
51.3853059,23.5138092,0.089240998,0.035945,3000000000.0,0.2,3.0,5.7228581392301396e-05
51.3528915,23.5354206,0.091181003,0.036009,20000000000.0,1.0,4.0,4.322172736416762e-05
51.3258877,23.5320415,0.0613210009999999,0.0350236,7000000000.0,0.8,3.0,5.040315499127116e-05
51.037148,23.5573066,0.086503997,0.0358546,20000000000.0,2.0,4.0,4.322172736416762e-05
51.2985685,23.5859569,0.091732003,0.0360272,10000000000.0,1.0,3.0,4.780434491432291e-05
51.2564205,23.531451500000003,0.089167997,0.0359425,10000000000.0,1.0,3.0,4.780434491432291e-05
51.2991411,23.6438055,0.033904999,0.0341189,1000000000.0,0.2,2.0,6.440014579178909e-05
51.3421816,23.7404665,0.058843002,0.0349418,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.1758162,23.6019886,0.0547740009999999,0.0348075,1000000000.0,0.2,2.0,6.440014579178909e-05
51.2718058,23.7093789,0.034619,0.0341424,300000000.0,0.07,2.0,5.9155912001567235e-05
51.0805681,23.594898800000003,0.074492,0.0354582,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.215469,23.4759683,0.026830001,0.0338854,200000000.0,0.05,2.0,5.631695484943611e-05
50.746489200000006,23.6960919,0.084149003,0.0357769,10000000000.0,1.0,3.0,4.780434491432291e-05
50.9710816,23.5213251,0.094407998,0.0361154999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
50.9089724,23.7266498,0.098828003,0.0362613,10000000000.0,1.0,3.0,4.780434491432291e-05
50.6934208,23.5956896,0.098683,0.0362565,20000000000.0,2.0,4.0,4.322172736416762e-05
50.990351700000005,23.698296,0.049458999,0.0346321,5000000000.0,0.8,3.0,5.3012305173910116e-05
50.798055,23.5215971,0.0739130009999999,0.0354390999999999,5000000000.0,0.5,3.0,5.3012305173910116e-05
50.5061667,23.7557824,0.072668999,0.0353981,10000000000.0,1.0,3.0,4.780434491432291e-05
50.3804369,23.5303351,0.094299003,0.0361119,10000000000.0,1.0,3.0,4.780434491432291e-05
50.4566818,23.5891296,0.094694003,0.0361249,9000000000.0,0.8,3.0,4.855426858587597e-05
50.6267268,23.5920938,0.095103003,0.0361384,10000000000.0,0.9,3.0,4.780434491432291e-05
50.4600383,23.525216600000004,0.059036002,0.0349482,3000000000.0,0.4,3.0,5.7228581392301396e-05
50.6608308,23.4996087,0.048725002,0.0346079,5000000000.0,0.7,3.0,5.3012305173910116e-05
50.6020208,23.5711129,0.074619003,0.0354624,3000000000.0,0.3,3.0,5.7228581392301396e-05
50.4554869,23.721277800000003,0.024305001,0.0338020999999999,200000000.0,0.06,2.0,5.631695484943611e-05
50.5683507,23.5184339,0.073321,0.0354195999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
50.3952138,23.9870005,0.083191,0.0357453,20000000000.0,2.0,4.0,4.322172736416762e-05
50.46660479999999,23.8951086,0.068291999,0.0352536,7000000000.0,0.7,3.0,5.040315499127116e-05
50.481819,23.8085416,0.072961003,0.0354077,4000000000.0,0.4,3.0,5.482280119476374e-05
50.5851599,23.978979,0.068077996,0.0352466,2000000000.0,0.3,3.0,6.0603813519280345e-05
50.3865651,23.782967000000003,0.099333003,0.036278,10000000000.0,1.0,3.0,4.780434491432291e-05
50.5459156,23.9189317,0.091702998,0.0360261999999999,3000000000.0,0.3,3.0,5.7228581392301396e-05
50.5470831,23.9025901,0.063648999,0.0351004,1000000000.0,0.2,2.0,6.440014579178909e-05
50.4416911,23.9752144,0.074392997,0.035455,1000000000.0,0.1,2.0,6.440014579178909e-05
50.7316215,23.8954056,0.043228999,0.0344265999999999,5000000000.0,0.8,3.0,5.3012305173910116e-05
50.8001524,23.8915618,0.051330999,0.0346939,10000000000.0,1.0,3.0,4.780434491432291e-05
50.974172,23.8505159,0.0998160019999999,0.0362939,20000000000.0,2.0,4.0,4.322172736416762e-05
50.8793175,23.8237484,0.084048003,0.0357735999999999,10000000000.0,0.9,3.0,4.780434491432291e-05
50.711883,23.7925031,0.057456002,0.0348959999999999,4000000000.0,0.5,3.0,5.482280119476374e-05
51.0210862,23.8497119,0.095638998,0.0361561,7000000000.0,0.6,3.0,5.040315499127116e-05
51.298368700000005,23.7765808,0.083653003,0.0357605,20000000000.0,2.0,4.0,4.322172736416762e-05
51.2070604,23.7642217,0.031036001,0.0340242,3000000000.0,0.6,3.0,5.7228581392301396e-05
51.18458270000001,24.071287,0.084184997,0.0357781,20000000000.0,2.0,4.0,4.322172736416762e-05
51.109821200000006,23.8780647,0.079988003,0.0356395999999999,20000000000.0,1.0,4.0,4.322172736416762e-05
51.1554258,23.7893647,0.089189,0.0359431999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
51.1518297,23.8778947,0.0786740029999999,0.0355962,9000000000.0,0.9,3.0,4.855426858587597e-05
51.3413207,23.9532525,0.0677940029999999,0.0352371999999999,7000000000.0,0.8,3.0,5.040315499127116e-05
51.2665589,23.8178752,0.0963390019999999,0.0361791999999999,7000000000.0,0.6,3.0,5.040315499127116e-05
51.25948,23.8669271,0.079066999,0.0356092,7000000000.0,0.7,3.0,5.040315499127116e-05
51.322568700000005,24.0643543,0.041944999,0.0343842,500000000.0,0.08,2.0,6.250221106380007e-05
51.098167100000005,23.8207765,0.041269001,0.0343619,1000000000.0,0.2,2.0,6.440014579178909e-05
51.162223100000006,23.8093214,0.089511998,0.0359539,2000000000.0,0.2,3.0,6.0603813519280345e-05
51.08525529999999,23.8077173,0.074386999,0.0354548,1000000000.0,0.2,2.0,6.440014579178909e-05
51.6227083,24.0658431,0.098909996,0.036264,20000000000.0,2.0,4.0,4.322172736416762e-05
51.3944316,23.9134366,0.08952,0.0359542,7000000000.0,0.6,3.0,5.040315499127116e-05
51.5344478,23.8482586,0.093543001,0.0360869,20000000000.0,2.0,4.0,4.322172736416762e-05
51.4730574,23.8060621,0.073432997,0.0354233,1000000000.0,0.1,2.0,6.440014579178909e-05
51.5975402,23.8033003,0.016276,0.0335371,100000000.0,0.03,1.0,5.155795881974278e-05
51.4697494,23.8956147,0.036853999,0.0342161999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
51.7166769,24.0718437,0.041251998,0.0343613,1000000000.0,0.1,2.0,6.440014579178909e-05
51.80798529999999,24.373298,0.079645,0.0356283,8000000000.0,0.8,3.0,4.941015314465005e-05
51.7107663,24.1389717,0.093451999,0.0360839,6000000000.0,0.5,3.0,5.157963282666464e-05
51.8343941,24.2156377,0.093598001,0.0360886999999999,5000000000.0,0.5,3.0,5.3012305173910116e-05
